timestamp,open,high,low,close,volume,num_trades,tipo,rsi,bb_middle,bb_upper,bb_lower,bb_width,adx,di_plus,di_minus,volume_sma,volume_ratio
2025-08-19 19:40:00,1002.88,1002.88,1002.33,1002.33,7061,2,bajista,,,,,,,,,,
2025-08-19 19:50:00,1020.87,1085.04,1020.87,1085.04,11765,5,alcista,,,,,,,,,,
2025-08-19 20:00:00,1071.13,1110.87,1050.1,1110.87,13304,5,alcista,,,,,,,,,,
2025-08-19 20:10:00,1128.89,1130.76,1112.98,1114.91,10987,5,bajista,,,,,,,,,,
2025-08-19 20:20:00,1125.83,1125.83,1103.69,1103.69,15373,5,bajista,,,,,,,,,,
2025-08-19 20:30:00,1123.81,1123.81,1098.92,1115.21,9802,5,bajista,,,,,,,,,,
2025-08-19 20:40:00,1101.31,1121.9,1097.51,1121.9,10077,5,alcista,,,,,,,,,,
2025-08-19 20:50:00,1110.4,1110.4,1070.55,1090.32,8899,4,bajista,,,,,,,,,,
2025-08-19 21:00:00,1072.02,1084.85,1065.45,1084.85,10773,6,alcista,,,,,,,,,,
2025-08-19 21:10:00,1100.33,1100.33,1078.57,1078.57,11600,5,bajista,,,,,,,,,,
2025-08-19 21:20:00,1065.69,1091.76,1065.69,1091.76,9547,3,alcista,,,,,,,,,,
2025-08-19 21:30:00,1072.1,1089.59,1072.1,1087.08,21397,6,alcista,,,,,,,,,,
2025-08-19 21:40:00,1096.5,1110.82,1090.65,1090.65,14277,5,bajista,,,,,,,,,,
2025-08-19 21:50:00,1102.91,1102.91,1063.28,1063.28,8827,4,bajista,63.0151612214392,,,,,,,,,
2025-08-19 22:00:00,1056.38,1074.44,1052.17,1056.45,13945,5,alcista,61.229147647107624,,,,,,35.46128323350713,21.306071443960846,,
2025-08-19 22:10:00,1045.83,1045.83,1042.75,1042.86,11847,3,bajista,37.728383568020526,,,,,,20.861488623997175,27.411231746513785,,
2025-08-19 22:20:00,1025.26,1031.37,1010.88,1031.37,17091,6,alcista,24.76510919248365,,,,,,15.450128296118395,38.26499972702952,,
2025-08-19 22:30:00,1032.84,1032.84,1012.92,1012.92,17556,5,bajista,20.3396731227826,,,,,,10.421158937685966,38.261866419193716,,
2025-08-19 22:40:00,1001.87,1026.58,1001.87,1026.58,12042,5,alcista,27.8889717267879,,,,,,10.348566162519669,38.47238033284543,,
2025-08-19 22:50:00,1030.47,1044.23,1019.28,1019.28,5313,4,bajista,21.810167499265418,1071.4959999999999,1146.0368122475622,996.9551877524376,149.08162449512463,,15.130081300813048,37.173441734417324,12074.15,0.44003097526533963
2025-08-19 23:00:00,1011.96,1011.96,971.26,971.26,14319,6,bajista,14.384338944581117,1069.9424999999999,1151.5160163098778,988.368983690122,163.1470326197558,,14.219494180271544,46.80742683951809,12437.05,1.1513180376375427
2025-08-19 23:10:00,965.72,975.54,942.58,942.58,20528,7,bajista,14.584332150733601,1062.8195,1161.8528941498632,963.786105850137,198.06678829972623,,14.918234288157384,49.56712270200938,12875.2,1.59438299987573
2025-08-19 23:20:00,929.66,933.53,911.47,931.36,22363,6,alcista,14.193066766201724,1053.8439999999998,1166.1853220877388,941.5026779122609,224.6826441754779,,14.673570227081626,55.59030698065599,13328.15,1.6778772747905748
2025-08-19 23:30:00,914.93,937.78,914.93,937.78,5383,4,alcista,17.177227584277574,1044.9874999999997,1164.7423056172322,925.2326943827672,239.50961123446496,,11.688549938412386,55.43150666981155,13047.95,0.41255522898233055
2025-08-19 23:40:00,932.48,944.58,912.92,930.59,15114,6,bajista,11.344557969971731,1036.3325,1163.042602596439,909.622397403561,253.42020519287814,,13.276164893067516,51.304370286186575,13035.0,1.159493670886076
2025-08-19 23:50:00,925.37,969.98,925.37,969.98,7994,5,alcista,25.923184472407286,1029.0710000000001,1153.3709721217742,904.771027878226,248.59994424354818,,18.635801121059956,48.19829657130378,12944.6,0.6175548105001313
2025-08-20 00:00:00,966.99,986.23,951.04,962.97,15484,6,bajista,24.114021571648664,1021.1244999999999,1140.666587981378,901.5824120186219,239.08417596275604,,16.95627538011147,46.89536311266408,13214.95,1.1717032603225892
2025-08-20 00:10:00,971.93,979.47,957.65,957.65,17226,6,bajista,26.481720621632434,1014.491,1132.580978878731,896.401021121269,236.17995775746203,47.09754646558134,17.700554528650684,42.20825631546516,13631.3,1.263709257370904
2025-08-20 00:20:00,973.07,973.07,956.53,970.44,19182,6,bajista,31.345161150392585,1008.7705,1123.5476516736499,893.9933483263502,229.55430334729965,48.05756473136826,17.954102294885292,40.3154842257887,14051.75,1.365096874054833
2025-08-20 00:30:00,978.41,1006.15,968.32,1006.15,15164,5,alcista,42.73500890560064,1005.1495000000001,1115.1238396816789,895.1751603183212,219.94867936335766,48.39456920704384,24.73181657432514,35.80101379229044,14229.95,1.0656397246652307
2025-08-20 00:40:00,1019.76,1038.23,1009.49,1009.49,22116,6,bajista,45.52556237218816,1001.0359999999998,1103.250667481831,898.8213325181687,204.4293349636623,45.83328256776071,32.28756629345907,28.280494991160843,14858.4,1.488450977225004
2025-08-20 00:50:00,1027.81,1044.23,1016.11,1016.11,13913,5,bajista,50.68552026475267,997.4875,1091.7425293785861,903.2324706214137,188.5100587571725,42.33655929700086,32.229485047942255,27.325938916345883,14484.2,0.9605639248284337
2025-08-20 01:00:00,1032.99,1055.1,1032.99,1055.1,14735,6,alcista,55.52713178294574,995.71,1083.7002013683477,907.7197986316523,175.9804027366954,39.409539276582656,33.611999558839734,24.027793095842046,14507.1,1.0157095491173287
2025-08-20 01:10:00,1072.14,1089.39,1072.14,1081.48,15876,6,alcista,61.224195178287864,996.6200000000001,1087.8686882962695,905.3713117037306,182.4973765925389,37.943390598163724,36.52985800427931,23.542760811774595,14859.55,1.0684038211116758
2025-08-20 01:20:00,1067.95,1074.41,1060.97,1071.07,6117,4,alcista,70.83977116131456,997.351,1090.8249155058793,903.8770844941207,186.94783101175858,37.001112670216905,38.83910106162966,16.563261179282136,14468.15,0.42279075071795635
2025-08-20 01:30:00,1064.92,1064.92,1021.97,1021.97,10930,4,bajista,65.27376967178421,996.3064999999999,1088.0908326327667,904.5221673672331,183.56866526553358,35.62403450909757,37.45014623770274,18.257555614641504,14422.3,0.7578541564105586
